,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips
47529,4.0,3.0,2488.0,297510.0,1977.0,3769.32,6037.0
47530,2.0,2.0,1536.0,572127.0,1939.0,7493.51,6037.0
47531,3.0,1.0,1689.0,450000.0,1950.0,5724.49,6037.0
47532,5.0,3.5,2751.0,866874.0,1967.0,9590.12,6059.0
47533,4.0,2.0,1619.0,61255.0,1963.0,1446.14,6037.0
47534,4.0,2.0,1934.0,123185.0,1967.0,1697.99,6037.0
47535,5.0,2.5,1958.0,451429.0,1964.0,5225.26,6111.0
47536,4.0,3.0,1770.0,317958.0,1978.0,3954.93,6037.0
47537,3.0,2.0,1504.0,171979.0,1980.0,2825.66,6037.0
47538,2.0,1.0,1134.0,723398.0,1936.0,8685.38,6037.0
47539,3.0,2.0,1435.0,250800.0,1949.0,3286.48,6037.0
47540,3.0,2.0,1470.0,114093.0,1957.0,1946.6,6059.0
47541,3.0,2.0,2140.0,482937.0,1963.0,5901.13,6037.0
47542,2.0,3.5,3200.0,385913.0,1978.0,5657.02,6111.0
47543,4.0,3.0,2246.0,597133.0,1987.0,6207.12,6059.0
47544,4.0,2.5,1804.0,499312.0,1994.0,6041.12,6059.0
47545,4.0,2.5,2439.0,732851.0,1987.0,7531.48,6059.0
47546,2.0,1.0,667.0,340542.0,1910.0,4137.35,6037.0
47547,3.0,1.0,1244.0,42197.0,1923.0,1145.72,6037.0
47548,6.0,3.0,2547.0,395964.0,1974.0,4228.94,6059.0
47549,4.0,2.0,1206.0,215041.0,1923.0,2896.79,6037.0
47550,2.0,1.5,982.0,345185.0,1975.0,3691.46,6059.0
47551,4.0,2.0,1807.0,656000.0,1958.0,7962.5,6037.0
47552,3.0,3.0,1716.0,212282.0,2005.0,4758.37,6037.0
47553,3.0,2.0,1354.0,440000.0,1954.0,5257.08,6059.0
47554,4.0,4.5,2914.0,1148993.0,1996.0,12778.66,6059.0
47555,3.0,2.0,2190.0,248849.0,1982.0,3677.05,6037.0
47556,5.0,7.0,8909.0,2819213.0,1988.0,34110.54,6037.0
47557,2.0,2.0,1546.0,69949.0,1949.0,914.41,6037.0
47558,6.0,4.0,4970.0,930000.0,1984.0,11867.46,6037.0
47559,5.0,3.0,1859.0,329702.0,1956.0,4018.88,6037.0
47560,2.0,2.0,1607.0,146420.0,1956.0,1958.89,6037.0
47561,6.0,5.0,4918.0,1579000.0,2007.0,16820.86,6111.0
47562,4.0,3.0,2534.0,432900.0,1968.0,5477.92,6037.0
47563,2.0,1.0,925.0,124755.0,1939.0,1382.95,6037.0
47564,4.0,2.0,2239.0,486304.0,1990.0,7554.84,6111.0
47565,2.0,1.0,682.0,21900.0,1922.0,853.37,6037.0
47566,2.0,1.0,1108.0,410000.0,1940.0,5018.98,6037.0
47567,4.0,3.0,3102.0,799877.0,1978.0,8872.57,6037.0
47568,4.0,2.0,1400.0,78443.0,1957.0,1291.68,6037.0
47569,2.0,2.0,1398.0,255611.0,1928.0,3262.74,6037.0
47570,3.0,3.0,3555.0,521281.0,1988.0,5907.66,6037.0
47571,2.0,2.0,1250.0,269237.0,1915.0,4665.3,6037.0
47572,2.0,3.0,2306.0,586515.0,1924.0,6960.02,6037.0
47573,2.0,1.0,1072.0,326191.0,1946.0,3925.43,6037.0
47574,4.0,2.0,1614.0,294316.0,1972.0,3600.73,6037.0
47575,2.0,2.0,1204.0,78642.0,1964.0,816.04,6059.0
47576,5.0,3.0,2503.0,873325.0,1964.0,9439.84,6059.0
47577,4.0,3.0,2250.0,496874.0,2001.0,6222.52,6111.0
47578,3.0,2.0,1697.0,648556.0,1986.0,7923.32,6037.0
47579,2.0,2.0,1313.0,629682.0,1976.0,7594.2,6037.0
47580,4.0,3.5,4019.0,1343310.0,1997.0,15060.76,6059.0
47581,3.0,1.5,1276.0,342139.0,1964.0,4058.76,6059.0
47582,4.0,4.0,3357.0,167878.0,1951.0,2308.37,6037.0
47583,2.0,1.0,1000.0,176653.0,1963.0,2131.39,6037.0
47584,3.0,2.0,1801.0,83207.0,1954.0,1171.84,6059.0
47585,3.0,2.0,1390.0,180000.0,1985.0,2915.14,6037.0
47586,3.0,2.0,1707.0,208883.0,1961.0,2599.34,6037.0
47587,3.0,3.0,2880.0,563435.0,1990.0,6667.58,6037.0
47588,4.0,2.0,1296.0,168122.0,1955.0,2217.31,6037.0
47589,4.0,5.0,5644.0,900770.0,2001.0,11654.05,6037.0
47590,3.0,2.0,1492.0,574718.0,1992.0,6125.34,6111.0
47591,3.0,2.0,1410.0,322249.0,1962.0,3603.78,6059.0
47592,2.0,1.0,964.0,200164.0,1943.0,2667.17,6037.0
47593,3.0,2.0,1443.0,167516.0,2006.0,2908.56,6037.0
47594,3.0,2.0,1617.0,676931.0,1941.0,7507.8,6037.0
47595,3.0,2.5,1631.0,419910.0,1996.0,5105.08,6111.0
47596,4.0,2.0,1454.0,250571.0,1965.0,3360.5,6037.0
47597,3.0,2.5,2837.0,444396.0,1976.0,5462.92,6059.0
47598,3.0,2.0,1943.0,1294416.0,1939.0,14837.37,6037.0
47599,3.0,2.0,2012.0,74511.0,1949.0,1299.46,6037.0
47600,3.0,2.0,1339.0,518792.0,1972.0,6452.36,6037.0
47601,3.0,2.0,1698.0,99449.0,1987.0,1462.82,6037.0
47602,1.0,1.0,672.0,269775.0,1922.0,3207.86,6037.0
47603,2.0,1.5,1197.0,452000.0,1978.0,5189.66,6111.0
47604,2.0,2.0,1427.0,389613.0,1979.0,4525.5,6059.0
47605,3.0,2.0,1240.0,339532.0,1964.0,4215.88,6059.0
47606,4.0,2.0,1867.0,383007.0,1961.0,4512.26,6059.0
47607,3.0,2.0,1155.0,89218.0,1956.0,1188.31,6037.0
47608,4.0,3.0,2597.0,477321.0,1979.0,5875.27,6037.0
47609,3.0,2.5,1754.0,558387.0,1975.0,6030.72,6059.0
47610,3.0,3.0,2605.0,308000.0,2005.0,4580.63,6037.0
47611,3.0,1.0,1104.0,58875.0,1950.0,993.29,6037.0
47612,5.0,3.0,3037.0,502458.0,1969.0,6358.62,6037.0
47613,3.0,2.0,1600.0,622145.0,1939.0,6918.23,6037.0
47614,3.0,2.0,1940.0,844688.0,1956.0,10303.46,6037.0
47615,3.0,2.5,2368.0,899858.0,1989.0,10061.52,6059.0
47616,3.0,2.0,1304.0,465999.0,1958.0,5696.29,6037.0
47617,4.0,4.0,2970.0,1376617.0,1963.0,15270.05,6037.0
47618,3.0,2.0,1609.0,477011.0,1952.0,5752.37,6037.0
47619,3.0,1.0,1021.0,348475.0,1944.0,4258.22,6037.0
47620,4.0,3.0,2722.0,394635.0,1976.0,5045.06,6037.0
47621,3.0,2.0,1833.0,665000.0,1946.0,8969.49,6037.0
47622,4.0,3.0,2463.0,980000.0,1970.0,12047.92,6037.0
47623,3.0,2.0,1120.0,232682.0,1943.0,3112.45,6037.0
47624,3.0,2.0,1390.0,125748.0,1965.0,1637.9,6059.0
47625,3.0,3.0,2404.0,708643.0,1964.0,8682.43,6037.0
47626,3.0,2.0,1464.0,291271.0,1938.0,3584.37,6037.0
47627,4.0,2.0,1696.0,446560.0,1964.0,5279.24,6059.0
47628,2.0,2.0,1284.0,182745.0,1985.0,3413.04,6037.0
47629,3.0,2.0,1693.0,369725.0,1976.0,3906.36,6111.0
47630,3.0,3.0,2329.0,191460.0,1957.0,2395.75,6037.0
47631,3.0,1.5,1296.0,456670.0,1964.0,5315.06,6059.0
47632,2.0,1.0,1377.0,388347.0,1911.0,4749.75,6037.0
47633,4.0,3.0,2759.0,366832.0,1939.0,5111.15,6037.0
47634,2.0,1.0,892.0,154173.0,1930.0,2302.14,6037.0
47635,4.0,2.5,1541.0,273994.0,1965.0,2903.8,6111.0
47636,1.0,2.0,1047.0,240863.0,1929.0,2977.94,6037.0
47637,3.0,2.5,2317.0,2030500.0,2014.0,21675.64,6059.0
47638,4.0,3.0,1984.0,722500.0,1941.0,7965.92,6037.0
47639,3.0,2.0,1722.0,686814.0,1921.0,8428.8,6037.0
47640,3.0,1.0,1229.0,182415.0,1941.0,2776.05,6037.0
47641,3.0,2.0,1400.0,456862.0,1950.0,5190.92,6059.0
47642,2.0,1.0,784.0,37017.0,1939.0,773.92,6037.0
47643,3.0,2.0,1568.0,722000.0,1944.0,7932.13,6037.0
47644,2.0,2.0,1798.0,1034364.0,1955.0,11203.5,6059.0
47645,2.0,2.0,1409.0,103141.0,1976.0,1353.1,6059.0
47646,4.0,1.0,1360.0,130640.0,1925.0,2036.5,6037.0
47647,4.0,2.0,1802.0,502921.0,1956.0,6188.01,6037.0
47648,3.0,2.0,1547.0,83622.0,1953.0,1068.72,6037.0
47649,3.0,1.0,1266.0,369000.0,1953.0,4684.0,6037.0
47650,6.0,3.0,2296.0,1249078.0,1955.0,14108.34,6037.0
47651,3.0,2.0,1490.0,389046.0,1960.0,4690.09,6037.0
47652,5.0,3.0,2129.0,560224.0,1967.0,6919.2,6037.0
47653,3.0,2.0,1703.0,212205.0,1950.0,3124.45,6037.0
47654,4.0,1.0,1764.0,533608.0,1953.0,5964.47,6037.0
47655,3.0,1.0,870.0,1001346.0,1920.0,11242.06,6059.0
47656,3.0,3.0,2254.0,209897.0,1990.0,3485.36,6037.0
47657,4.0,2.0,1872.0,252328.0,1963.0,2881.16,6059.0
47658,2.0,1.0,864.0,375000.0,1928.0,4549.22,6037.0
47659,3.0,2.0,1426.0,168195.0,1962.0,2295.74,6037.0
47660,3.0,2.0,1085.0,44059.0,1957.0,856.11,6037.0
47661,3.0,1.0,1460.0,180374.0,1952.0,3383.08,6037.0
47662,3.0,3.0,2281.0,413692.0,1943.0,4937.54,6111.0
47663,3.0,2.0,1324.0,50641.0,1959.0,635.4,6111.0
47664,2.0,1.0,2204.0,549140.0,1954.0,5981.04,6111.0
47665,4.0,2.5,2234.0,928000.0,1973.0,9439.2,6059.0
47666,3.0,2.0,1626.0,692000.0,1956.0,8534.27,6037.0
47667,3.0,2.0,1721.0,430646.0,1980.0,4656.04,6111.0
47668,3.0,2.0,1290.0,255169.0,1955.0,3034.64,6059.0
47669,4.0,4.0,2259.0,822352.0,1959.0,10202.32,6037.0
47670,4.0,4.5,6266.0,1560353.0,1971.0,15737.56,6059.0
47671,4.0,3.0,2229.0,538475.0,1999.0,7329.59,6037.0
47672,3.0,1.0,1238.0,392583.0,1950.0,4523.2,6059.0
47673,2.0,2.0,1660.0,171000.0,1991.0,2866.62,6037.0
47674,3.0,2.0,1334.0,137308.0,1957.0,2411.54,6037.0
47675,3.0,1.0,1236.0,709340.0,1919.0,7950.66,6037.0
47676,3.0,2.0,1412.0,271955.0,1955.0,3578.16,6037.0
47677,3.0,2.0,1389.0,150113.0,1986.0,2643.63,6037.0
47678,3.0,2.5,1571.0,654244.0,1980.0,6772.28,6059.0
47679,2.0,2.0,924.0,131020.0,1984.0,2712.03,6037.0
47680,4.0,2.0,1715.0,201229.0,1968.0,2156.28,6111.0
47681,5.0,3.0,2453.0,203787.0,1992.0,3665.7,6037.0
47682,3.0,1.0,1491.0,107325.0,1947.0,1452.2,6037.0
47683,3.0,3.0,3345.0,731904.0,1961.0,9205.34,6037.0
47684,4.0,2.0,1466.0,292206.0,1956.0,3602.41,6037.0
47685,3.0,1.0,1082.0,443256.0,1952.0,5200.33,6037.0
47686,2.0,2.0,1710.0,96321.0,1969.0,922.58,6059.0
47687,1.0,1.0,582.0,644966.0,1922.0,7699.32,6037.0
47688,4.0,3.0,2928.0,957000.0,1984.0,10163.86,6059.0
47689,3.0,4.0,2798.0,1033078.0,1987.0,10472.74,6059.0
47690,5.0,3.0,2380.0,122763.0,1966.0,1836.46,6037.0
47691,3.0,1.0,913.0,983756.0,1923.0,12136.88,6037.0
47692,4.0,3.0,3078.0,963924.0,1981.0,11642.65,6037.0
47693,3.0,2.0,1605.0,223455.0,1953.0,2878.4,6037.0
47694,5.0,5.0,3758.0,2387340.0,1999.0,28775.73,6037.0
47695,5.0,4.0,2450.0,133952.0,1927.0,1787.72,6037.0
47696,5.0,3.0,1996.0,673094.0,1970.0,8494.3,6111.0
47697,4.0,2.0,1960.0,172671.0,1961.0,3031.81,6037.0
47698,3.0,1.0,1516.0,196223.0,1937.0,2472.58,6037.0
47699,3.0,2.5,2235.0,363715.0,1997.0,3701.16,6059.0
47700,3.0,2.0,2222.0,521000.0,1963.0,6352.59,6037.0
47701,3.0,2.0,1355.0,195798.0,1956.0,2597.86,6037.0
47702,4.0,3.0,3313.0,601000.0,2006.0,9827.39,6037.0
47703,3.0,3.0,1955.0,364384.0,1978.0,4469.43,6037.0
47704,4.0,2.0,1164.0,428085.0,1980.0,4357.48,6059.0
47705,4.0,2.0,1233.0,197034.0,1955.0,2305.46,6111.0
47706,3.0,4.0,3909.0,1427841.0,1987.0,14396.62,6059.0
47707,3.0,2.0,1400.0,116991.0,1953.0,1615.7,6037.0
47708,5.0,2.0,1840.0,515000.0,1965.0,5563.34,6111.0
47709,5.0,4.0,4434.0,401023.0,2014.0,5546.2,6037.0
47710,3.0,2.0,1134.0,79824.0,1947.0,1265.44,6037.0
47711,2.0,2.5,1748.0,354793.0,1989.0,4516.5,6059.0
47712,2.0,2.0,1331.0,91174.0,1953.0,1358.24,6037.0
47713,6.0,4.5,5760.0,1976448.0,2000.0,21396.9,6059.0
47714,4.0,4.0,3841.0,468943.0,1959.0,5431.96,6111.0
47715,1.0,1.0,654.0,120733.0,1948.0,1534.39,6037.0
47716,3.0,2.0,1449.0,86284.0,1976.0,1069.94,6111.0
47717,3.0,1.0,936.0,449000.0,1947.0,5387.22,6037.0
47718,3.0,2.0,1244.0,199000.0,1993.0,3453.14,6037.0
47719,6.0,2.0,2346.0,730980.0,1962.0,8129.14,6059.0
47720,3.0,3.0,1450.0,400431.0,1988.0,6124.48,6037.0
47721,3.0,2.0,3248.0,601028.0,1944.0,6927.25,6037.0
47722,3.0,2.0,1414.0,161267.0,1980.0,2557.14,6037.0
47723,3.0,3.0,3578.0,967389.0,1952.0,11326.8,6037.0
47724,3.0,1.0,936.0,247475.0,1956.0,3285.39,6037.0
47725,3.0,2.0,1395.0,129901.0,1956.0,2110.89,6037.0
47726,4.0,3.0,2144.0,220146.0,1965.0,2741.86,6059.0
47727,5.0,4.0,2670.0,506542.0,1999.0,8771.6,6037.0
47728,3.0,2.0,1241.0,359829.0,1954.0,4517.1,6037.0
47729,3.0,4.0,3669.0,1649536.0,1998.0,18987.3,6059.0
47730,4.0,2.0,1931.0,445000.0,1949.0,5220.32,6111.0
47731,2.0,1.0,1043.0,43438.0,1950.0,803.79,6037.0
47732,4.0,2.0,1883.0,597000.0,1969.0,7034.57,6037.0
47733,5.0,3.0,2618.0,786680.0,1995.0,7910.04,6059.0
47734,3.0,1.0,928.0,248735.0,1939.0,4450.52,6037.0
47735,3.0,2.0,906.0,253690.0,1938.0,2992.57,6037.0
47736,3.0,2.0,1549.0,246688.0,1956.0,3074.9,6037.0
47737,3.0,1.0,1076.0,165984.0,1951.0,2333.17,6037.0
47738,2.0,1.0,1127.0,455000.0,1926.0,5578.51,6037.0
47739,2.0,1.0,817.0,362443.0,1939.0,4337.08,6037.0
47740,3.0,2.0,1862.0,74776.0,1947.0,1852.84,6037.0
47741,3.0,1.0,1372.0,139503.0,1926.0,1763.72,6037.0
47742,3.0,2.0,1404.0,468104.0,1950.0,5718.71,6037.0
47743,4.0,2.0,1608.0,283761.0,1962.0,3485.93,6037.0
47744,3.0,2.0,1782.0,875000.0,1959.0,10050.25,6037.0
47745,4.0,2.5,1660.0,293973.0,1986.0,3748.76,6059.0
47746,5.0,3.0,2514.0,761000.0,2004.0,10304.88,6037.0
47747,3.0,2.0,1269.0,151365.0,1963.0,1931.15,6037.0
47748,2.0,2.0,1636.0,392716.0,1929.0,4633.04,6037.0
47749,5.0,3.0,3391.0,1895000.0,1956.0,21826.47,6037.0
47750,4.0,3.0,2508.0,910463.0,1972.0,10564.91,6037.0
47751,3.0,2.0,1120.0,297319.0,1977.0,3010.1,6059.0
47752,2.0,1.0,928.0,281487.0,1922.0,3632.49,6037.0
47753,3.0,2.0,1412.0,577607.0,1969.0,6344.24,6037.0
47754,2.0,1.0,816.0,148568.0,1949.0,2278.97,6037.0
47755,3.0,2.5,1631.0,371360.0,2001.0,3919.46,6111.0
47756,2.0,1.0,958.0,314065.0,1952.0,3860.4,6037.0
47757,3.0,2.0,1978.0,499311.0,1959.0,6027.21,6037.0
47758,3.0,1.0,928.0,27864.0,1929.0,403.38,6111.0
47759,4.0,2.0,1204.0,296464.0,1954.0,3880.65,6037.0
47760,2.0,2.0,1968.0,96491.0,1940.0,1586.88,6037.0
47761,3.0,2.0,1689.0,631000.0,1956.0,6794.68,6059.0
47762,4.0,4.0,3066.0,1316000.0,1927.0,15895.9,6037.0
47763,4.0,2.0,1918.0,649760.0,1961.0,7428.94,6059.0
47764,4.0,5.0,3499.0,956840.0,1990.0,11556.05,6037.0
47765,4.0,3.0,1942.0,215409.0,1993.0,3453.66,6037.0
47766,4.0,4.5,4396.0,1919837.0,1989.0,21236.8,6059.0
47767,3.0,2.0,2412.0,1188362.0,1931.0,14509.02,6037.0
47768,4.0,2.0,1775.0,426585.0,1984.0,5262.54,6037.0
47769,4.0,2.5,2147.0,542434.0,1953.0,6040.4,6059.0
47770,3.0,2.0,1492.0,612000.0,1924.0,7232.87,6037.0
47771,3.0,1.5,1099.0,45351.0,1957.0,1099.28,6059.0
47772,3.0,2.0,1992.0,591758.0,1974.0,6951.78,6059.0
47773,2.0,1.0,540.0,233427.0,1913.0,2758.16,6059.0
47774,5.0,2.5,2320.0,757000.0,1971.0,8654.04,6059.0
47775,3.0,2.5,1709.0,196951.0,1972.0,1975.92,6059.0
47776,2.0,1.0,864.0,161012.0,1949.0,2035.51,6037.0
47777,3.0,2.0,1110.0,61679.0,1952.0,1037.05,6037.0
47778,4.0,2.0,1659.0,899575.0,1958.0,10311.45,6037.0
47779,5.0,4.0,4149.0,879123.0,1981.0,10218.09,6037.0
47780,2.0,1.0,1111.0,786311.0,1927.0,9424.55,6037.0
47781,3.0,2.0,1530.0,60604.0,1890.0,990.11,6037.0
47782,2.0,2.0,1632.0,78859.0,1955.0,1316.28,6037.0
47783,4.0,3.0,2552.0,196268.0,2006.0,3326.64,6037.0
47784,2.0,1.0,918.0,119060.0,1920.0,1636.06,6059.0
47785,3.0,3.0,2628.0,710675.0,1959.0,8208.5,6037.0
47786,3.0,1.0,1105.0,146849.0,1947.0,2163.28,6037.0
47787,4.0,2.0,1854.0,335867.0,1964.0,3964.34,6059.0
47788,4.0,3.0,2426.0,422079.0,1978.0,5296.43,6037.0
47789,4.0,3.0,1696.0,190829.0,1965.0,1984.98,6059.0
47790,3.0,2.0,1651.0,194573.0,1964.0,2463.78,6111.0
47791,4.0,2.0,1443.0,213992.0,1950.0,2623.3,6059.0
47792,3.0,3.0,1254.0,388364.0,1957.0,5020.42,6037.0
47793,2.0,1.0,1199.0,38240.0,1916.0,770.54,6059.0
47794,3.0,2.0,1274.0,248024.0,1922.0,3132.49,6037.0
47795,3.0,2.0,1153.0,390871.0,1952.0,4809.93,6037.0
47796,3.0,1.0,1452.0,86475.0,1954.0,1818.92,6037.0
47797,4.0,2.0,1679.0,2116061.0,1951.0,22556.56,6059.0
47798,5.0,2.5,2882.0,129456.0,1972.0,1257.88,6059.0
47799,3.0,2.0,1359.0,432367.0,1959.0,5959.22,6037.0
47800,4.0,3.0,2234.0,511856.0,1971.0,5839.4,6059.0
47801,3.0,2.0,1796.0,351674.0,1968.0,8285.74,6059.0
47802,4.0,2.0,1604.0,461938.0,1965.0,6276.55,6037.0
47803,2.0,2.5,2476.0,1170000.0,1989.0,13001.12,6059.0
47804,2.0,2.0,919.0,365000.0,1986.0,4344.72,6111.0
47805,4.0,2.0,1424.0,432495.0,1959.0,5115.35,6037.0
47806,3.0,2.0,1733.0,294842.0,1976.0,3554.1,6059.0
47807,3.0,3.0,2977.0,372790.0,1986.0,4174.0,6037.0
47808,3.0,2.5,1790.0,584000.0,1997.0,8945.46,6059.0
47809,5.0,3.0,2739.0,102254.0,1967.0,1435.11,6037.0
47810,4.0,2.0,1606.0,214520.0,1951.0,2903.75,6037.0
47811,3.0,1.0,983.0,629686.0,1936.0,7631.5,6037.0
47812,3.0,1.0,999.0,49562.0,1950.0,818.8,6059.0
47813,4.0,4.5,4538.0,1251000.0,2004.0,14313.68,6059.0
47814,4.0,2.0,2002.0,157012.0,2006.0,3179.36,6037.0
47815,3.0,2.0,1595.0,650000.0,1911.0,7901.33,6037.0
47816,4.0,2.0,1580.0,392540.0,1964.0,4594.18,6111.0
47817,5.0,5.0,5960.0,1058812.0,1962.0,12255.93,6037.0
47818,3.0,2.0,1171.0,448000.0,1955.0,5197.2,6059.0
47819,4.0,3.0,1731.0,654559.0,1989.0,7784.09,6037.0
47820,3.0,1.0,1110.0,197282.0,1947.0,2901.76,6037.0
47821,4.0,2.0,2022.0,617592.0,1974.0,7660.81,6037.0
47822,4.0,2.0,1330.0,79260.0,1964.0,1142.58,6059.0
47823,3.0,2.0,1194.0,75349.0,1965.0,1449.04,6059.0
47824,3.0,2.0,1300.0,77077.0,1935.0,1058.18,6037.0
47825,3.0,2.0,1402.0,76530.0,1970.0,827.5,6111.0
47826,3.0,2.0,1594.0,390362.0,1953.0,4817.21,6037.0
47827,3.0,2.0,1262.0,200962.0,1956.0,2456.99,6037.0
47828,3.0,2.0,1186.0,58354.0,1961.0,1033.58,6037.0
47829,7.0,3.0,2901.0,434723.0,1961.0,5326.18,6037.0
47830,2.0,1.0,845.0,277521.0,1941.0,3586.79,6037.0
47831,5.0,2.5,2498.0,597000.0,1972.0,6780.4,6111.0
47832,3.0,3.0,1414.0,152279.0,1989.0,2838.84,6037.0
47833,3.0,2.0,1532.0,176000.0,1987.0,2874.19,6037.0
47834,4.0,2.0,1936.0,424286.0,1972.0,5274.03,6037.0
47835,4.0,4.0,3255.0,781742.0,2001.0,10354.67,6037.0
47836,3.0,2.0,2480.0,185208.0,1937.0,2481.48,6037.0
47837,3.0,2.0,1644.0,350938.0,1971.0,3631.56,6059.0
47838,3.0,2.0,2130.0,797361.0,1957.0,8983.82,6059.0
47839,3.0,1.0,1126.0,200990.0,1950.0,2496.47,6037.0
47840,3.0,2.0,1204.0,69331.0,1953.0,964.49,6037.0
47841,4.0,4.0,1681.0,336823.0,1954.0,4252.28,6059.0
47842,4.0,3.0,2089.0,636581.0,1973.0,6497.98,6059.0
47843,3.0,2.0,1120.0,170883.0,1976.0,1779.46,6059.0
47844,3.0,3.0,3027.0,1526755.0,1948.0,18537.02,6037.0
47845,4.0,2.0,2402.0,125248.0,1970.0,1343.44,6111.0
47846,2.0,2.0,1338.0,405573.0,1956.0,4808.36,6059.0
47847,3.0,2.0,1345.0,448000.0,1955.0,5359.76,6059.0
47848,4.0,3.0,2417.0,356882.0,1987.0,4262.7,6037.0
47849,3.0,1.0,1134.0,38263.0,1911.0,534.78,6037.0
47850,3.0,2.5,1814.0,246317.0,1980.0,3026.86,6111.0
47851,5.0,4.5,3725.0,839684.0,1999.0,9387.86,6111.0
47852,5.0,4.0,4192.0,1234868.0,2009.0,14905.88,6037.0
47853,2.0,1.0,903.0,42132.0,1952.0,806.04,6059.0
47854,4.0,2.5,2247.0,408764.0,2000.0,4756.08,6111.0
47855,3.0,4.0,4139.0,2659667.0,1986.0,28262.04,6059.0
47856,5.0,4.5,3302.0,880662.0,1997.0,8930.48,6059.0
47857,4.0,2.0,1390.0,1345206.0,1924.0,14403.05,6037.0
47858,4.0,4.0,3631.0,850779.0,2004.0,15455.75,6037.0
47859,5.0,3.0,2610.0,133411.0,1967.0,1833.05,6037.0
47860,5.0,4.0,3389.0,795780.0,1997.0,7592.74,6059.0
47861,3.0,2.5,1571.0,400954.0,1980.0,4202.98,6059.0
47862,4.0,3.0,3290.0,549776.0,1983.0,6687.55,6037.0
47863,3.0,3.0,2794.0,1765562.0,1974.0,21353.15,6037.0
47864,3.0,3.0,2248.0,494956.0,1964.0,5632.16,6059.0
47865,4.0,2.0,1503.0,454545.0,1966.0,5707.53,6037.0
47866,2.0,2.0,1703.0,114341.0,1952.0,1432.57,6037.0
47867,3.0,2.0,1326.0,119865.0,1959.0,1837.44,6059.0
47868,4.0,3.0,2083.0,374447.0,1982.0,4924.08,6037.0
47869,3.0,3.0,2221.0,152808.0,1940.0,2112.81,6037.0
47870,3.0,2.0,1488.0,198965.0,1970.0,2435.48,6059.0
47871,4.0,3.0,2313.0,111796.0,1969.0,1520.19,6037.0
47872,4.0,3.0,3474.0,2964530.0,1965.0,35797.64,6037.0
47873,4.0,2.5,2610.0,812518.0,1962.0,9271.04,6059.0
47874,4.0,3.0,1776.0,460000.0,1979.0,6256.75,6037.0
47875,4.0,3.0,1956.0,80251.0,1963.0,345.72,6059.0
47876,2.0,1.0,994.0,245000.0,1939.0,2805.64,6111.0
47877,3.0,2.0,1598.0,549344.0,1957.0,6041.44,6037.0
47878,2.0,1.0,792.0,128654.0,1925.0,2110.36,6037.0
47879,4.0,2.5,2533.0,322600.0,1981.0,3646.32,6111.0
47880,3.0,2.0,2146.0,132517.0,1971.0,1521.17,6037.0
47881,4.0,3.5,3027.0,787000.0,2006.0,8897.08,6111.0
47882,3.0,2.5,1714.0,78645.0,1965.0,1115.96,6059.0
47883,3.0,2.0,1074.0,46506.0,1962.0,515.58,6111.0
47884,4.0,2.5,2017.0,673097.0,1993.0,7228.22,6059.0
47885,3.0,2.0,1836.0,650874.0,1964.0,7583.68,6037.0
47886,4.0,2.0,1799.0,198988.0,1995.0,3294.06,6037.0
47887,3.0,1.5,971.0,525000.0,1955.0,6164.0,6059.0
47888,3.0,2.0,1650.0,712557.0,1954.0,8145.74,6037.0
47889,2.0,2.5,1260.0,88214.0,1973.0,1392.28,6059.0
47890,5.0,3.5,3608.0,1321146.0,1989.0,15121.22,6059.0
47891,3.0,2.0,1328.0,201803.0,1984.0,2444.08,6037.0
47892,3.0,2.0,1716.0,2020209.0,1957.0,23553.82,6037.0
47893,4.0,2.0,2004.0,119981.0,1964.0,1895.54,6037.0
47894,1.0,2.0,1244.0,275869.0,1967.0,3474.22,6059.0
47895,3.0,3.0,2810.0,212222.0,1945.0,3044.98,6037.0
47896,4.0,4.5,3572.0,707114.0,1999.0,7961.06,6059.0
47897,4.0,2.5,1482.0,476427.0,1964.0,5453.88,6059.0
47898,4.0,3.0,2927.0,549888.0,1992.0,6309.56,6059.0
47899,4.0,3.0,1976.0,449162.0,1978.0,5157.18,6059.0
47900,2.0,1.0,868.0,103424.0,1948.0,1578.24,6037.0
47901,4.0,2.0,1272.0,344831.0,1953.0,4498.19,6037.0
47902,3.0,1.0,1108.0,326878.0,1950.0,4287.09,6037.0
47903,2.0,1.0,1324.0,916446.0,1922.0,11882.14,6037.0
47904,2.0,2.0,1400.0,158000.0,1925.0,2423.03,6037.0
47905,3.0,2.5,1881.0,769773.0,1967.0,8426.46,6059.0
47906,2.0,1.0,878.0,106395.0,1958.0,2046.61,6037.0
47907,3.0,1.0,1060.0,205007.0,1955.0,2862.12,6037.0
47908,2.0,2.0,952.0,143800.0,1990.0,1762.55,6037.0
47909,4.0,3.0,1578.0,229565.0,1994.0,3099.15,6037.0
47910,3.0,2.0,1226.0,434923.0,1955.0,5136.78,6059.0
47911,4.0,3.0,2122.0,460314.0,2014.0,8786.11,6037.0
47912,5.0,4.5,3588.0,2980000.0,1998.0,31624.12,6059.0
47913,3.0,2.0,1281.0,585000.0,1989.0,6983.36,6059.0
47914,3.0,2.0,1522.0,261770.0,1955.0,3229.34,6059.0
47915,4.0,2.0,1712.0,513849.0,1974.0,6123.12,6059.0
